"225","1028"
"225","1029"
"225","1042"
"225","1001"
"225","1003"
"226","1006"
"226","1031"
"226","1032"
"227","1028"
"227","1032"
"227","1001"
"227","1003"
"227","1009"
"228","1001"
"228","1009"
"229","1006"
"230","1029"
"230","1001"
"231","1005"
"231","1006"
"231","1008"
"232","1050"
"233","1044"
"235","1014"
"236","1006"
"236","1030"
"236","1014"
"236","1032"
"237","1028"
"237","1014"
"237","1001"
"239","1006"
"239","1042"
"240","1042"
"241","1008"
"241","1042"
"242","1042"
"243","1042"
"244","1042"
"244","1041"
"244","1003"
"244","1002"
"245","1014"
"246","1042"
"246","1006"
"246","1008"
"246","1028"
"247","1028"
"247","1013"
"247","1014"
"247","1029"
"247","1040"
"247","1041"
"247","1003"
"247","1002"
"248","1028"
"248","1042"
"248","1001"
"249","1044"
"250","1034"
"250","1015"
"250","1001"
"251","1005"
"251","1014"
"251","1015"
"251","1002"
"252","1039"
"252","1003"
"252","1005"
"252","1009"
"252","1015"
"253","1012"
"254","1038"
"255","1038"
"255","1033"
"255","1020"
"256","1038"
"256","1036"
"257","1038"
"258","1038"
"258","1039"
"259","1038"
"259","1019"
"259","1020"
"259","1036"
"260","1039"
"261","1037"
"261","1020"
"262","1009"
"262","1020"
"262","1029"
"262","1036"
"262","1037"
"262","1038"
"263","1007"
"264","1009"
"264","1036"
"265","1007"
"268","1014"
"269","1024"
"270","1020"
"271","1044"
"272","1051"
"273","1009"
"273","1051"
"274","1042"
"275","1028"
"275","1006"
"275","1003"
"275","1001"
"275","1002"
"276","1043"
"276","1003"
"277","1045"
"279","1072"
"280","1044"
"280","1008"
"281","1034"
"283","1044"
"286","1044"
"287","1072"
"288","1014"
"288","1039"
"289","1009"
"289","1039"
"290","1015"
"291","1015"
"293","1014"
"294","1039"
"295","1019"
"296","1014"
"297","1028"
"297","1005"
"297","1015"
"297","1003"
"298","1015"
"299","1014"
"300","1009"
"302","1003"
"303","1044"
"304","1044"
"305","1072"
"306","1043"
"306","1044"
"307","1044"
"308","1044"
"309","1044"
"310","1044"
"311","1043"
"311","1044"
"312","1036"
"314","1020"
"317","1036"
"319","1014"
"319","1040"
"320","1014"
"321","1030"
"321","1014"
"322","1028"
"322","1003"
"322","1002"
"323","1042"
"323","1003"
"323","1002"
"324","1028"
"324","1003"
"324","1001"
"324","1009"
"325","1041"
"325","1044"
"326","1044"
"326","1001"
"327","1028"
"327","1001"
"327","1003"
"327","1002"
"328","1017"
"328","1019"
"328","1016"
"329","1005"
"329","1019"
"329","1024"
"329","1016"
"330","1003"
"330","1012"
"330","1017"
"330","1002"
"330","1023"
"331","1004"
"331","1006"
"331","1012"
"331","1017"
"331","1002"
"332","1006"
"332","1005"
"332","1017"
"332","1001"
"332","1002"
"332","1009"
"332","1019"
"333","1012"
"333","1019"
"333","1024"
"333","1038"
"334","1006"
"334","1001"
"334","1002"
"334","1016"
"334","1020"
"334","1009"
"335","1008"
"336","1036"
"336","1038"
"336","1039"
"337","1008"
"337","1009"
"337","1019"
"338","1008"
"338","1019"
"338","1038"
"339","1008"
"339","1019"
"339","1024"
"340","1028"
"340","1004"
"340","1003"
"340","1001"
"341","1036"
"341","1024"
"341","1038"
"342","1038"
"343","1059"
"343","1024"
"344","1059"
"345","1044"
"345","1001"
"346","1040"
"348","1005"
"348","1006"
"348","1028"
"348","1024"
"349","1005"
"349","1013"
"349","1028"
"349","1024"
"350","1005"
"350","1006"
"350","1030"
"350","1029"
"350","1024"
"351","1006"
"353","1014"
"354","1031"
"355","1028"
"355","1031"
"355","1033"
"356","1006"
"356","1029"
"356","1032"
"357","1006"
"357","1030"
"357","1028"
"357","1029"
"357","1001"
"357","1002"
"357","1009"
"358","1006"
"358","1012"
"358","1020"
"359","1006"
"359","1032"
"360","1028"
"362","1028"
"362","1030"
"362","1032"
"362","1001"
"362","1002"
"362","1009"
"363","1014"
"364","1006"
"364","1044"
"365","1034"
"365","1009"
"366","1028"
"366","1032"
"366","1033"
"366","1001"
"366","1002"
"366","1009"
"367","1028"
"367","1030"
"367","1032"
"367","1001"
"367","1003"
"367","1009"
"368","1034"
"368","1009"
"369","1034"
"370","1013"
"371","1006"
"371","1028"
"371","1002"
"372","1006"
"372","1002"
"373","1006"
"373","1030"
"373","1014"
"373","1028"
"373","1002"
"373","1009"
"374","1006"
"374","1014"
"374","1002"
"376","1038"
"377","1019"
"377","1038"
"378","1050"
"379","1005"
"379","1003"
"379","1030"
"379","1009"
"380","1040"
"380","1041"
"380","1042"
"381","1006"
"381","1030"
"381","1042"
"381","1002"
"382","1006"
"382","1041"
"382","1042"
"382","1009"
"383","1030"
"383","1014"
"383","1019"
"383","1031"
"383","1042"
"384","1040"
"384","1042"
"385","1042"
"385","1040"
"385","1041"
"385","1003"
"386","1042"
"387","1042"
"388","1044"
"389","1043"
"389","1044"
"390","1044"
"390","1043"
"390","1001"
"390","1009"
"391","1005"
"391","1039"
"391","1003"
"391","1002"
"392","1009"
"392","1029"
"392","1038"
"393","1009"
"393","1029"
"393","1036"
"393","1038"
"394","1040"
"395","1038"
"397","1038"
"398","1001"
"398","1010"
"399","1039"
"399","1020"
"400","1009"
"400","1020"
"400","1036"
"400","1037"
"401","1038"
"402","1028"
"402","1031"
"402","1003"
"402","1002"
"403","1009"
"403","1019"
"403","1024"
"403","1036"
"404","1024"
"404","1036"
"405","1006"
"406","1028"
"406","1003"
"406","1002"
"407","1005"
"408","1006"
"408","1004"
"408","1002"
"409","1036"
"410","1017"
"410","1019"
"410","1001"
"410","1003"
"410","1016"
"410","1020"
"410","1009"
"411","1034"
"416","1072"
"417","1044"
"418","1006"
"419","1006"
"421","1014"
"421","1039"
"422","1009"
"423","1015"
"424","1015"
"425","1015"
"428","1072"
"429","1072"
"430","1043"
"430","1044"
"431","1043"
"431","1044"
"432","1044"
"433","1072"
"434","1043"
"434","1044"
"435","1037"
"438","1045"
"438","1001"
"438","1009"
"439","1017"
"439","1020"
"440","1003"
"442","1013"
"442","1014"
"443","1006"
"444","1044"
"444","1029"
"445","1044"
"445","1003"
"446","1044"
"446","1001"
"446","1003"
"446","1017"
"447","1034"
"447","1001"
"448","1044"
"448","1043"
"448","1001"
"448","1003"
"449","1028"
"449","1038"
"449","1001"
"449","1003"
"450","1044"
"450","1003"
"450","1002"
"451","1005"
"452","1028"
"452","1004"
"452","1001"
"452","1002"
"453","1005"
"454","1028"
"454","1001"
"454","1003"
"455","1006"
"455","1019"
"455","1001"
"455","1003"
"455","1002"
"455","1017"
"456","1005"
"456","1019"
"456","1001"
"456","1016"
"456","1009"
"457","1003"
"457","1017"
"457","1001"
"457","1002"
"459","1024"
"460","1028"
"460","1003"
"460","1012"
"460","1019"
"460","1024"
"460","1017"
"461","1012"
"461","1024"
"461","1003"
"462","1019"
"462","1024"
"462","1038"
"463","1038"
"463","1029"
"463","1024"
"464","1059"
"465","1006"
"465","1029"
"465","1001"
"466","1042"
"466","1009"
"467","1006"
"467","1020"
"468","1005"
"469","1072"
"470","1038"
"471","1040"
"472","1030"
"472","1029"
"473","1034"
"474","1034"
"474","1001"
"474","1003"
"475","1014"
"475","1009"
"476","1014"
"476","1001"
"476","1003"
"476","1009"
"477","1034"
"477","1035"
"477","1001"
"478","1006"
"478","1014"
"478","1002"
"479","1030"
"479","1009"
"480","1028"
"480","1009"
"481","1030"
"481","1029"
"482","1044"
"484","1038"
"485","1042"
"486","1042"
"487","1042"
"488","1042"
"489","1041"
"491","1042"
"492","1008"
"492","1013"
"492","1024"
"492","1029"
"492","1043"
"492","1019"
"493","1009"
"493","1043"
"493","1016"
